id,titulo,catalogo,sjr,q,total citas,url,subjects,publisher,issn,widget
Auditing,Auditing,journal,1.875,Q1,92,https://www.scimagojr.com/journalsearch.php?q=28561&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Accounting']}, {'Economics, Econometrics and Finance': ['Economics and Econometrics', 'Finance']}]",American Accounting Association,"['02780380', '15587991']","<a href=""https://www.scimagojr.com/journalsearch.php?q=28561&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=28561"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ExpertSystemswithApplications,Expert Systems with Applications,journal,1.875,Q1,4192,https://www.scimagojr.com/journalsearch.php?q=24201&tip=sid&clean=0,"[{'Computer Science': ['Artificial Intelligence', 'Computer Science Applications']}, {'Engineering': ['Engineering (miscellaneous)']}]",Elsevier Ltd,['09574174'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=24201&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=24201"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
StructuralHealthMonitoring,Structural Health Monitoring,journal,1.874,Q1,487,https://www.scimagojr.com/journalsearch.php?q=4700152204&tip=sid&clean=0,"[{'Biochemistry, Genetics and Molecular Biology': ['Biophysics']}, {'Engineering': ['Mechanical Engineering']}]",SAGE Publications Ltd,['14759217'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=4700152204&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=4700152204"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
CurrentProtocolsinCellBiology,Current Protocols in Cell Biology,journal,1.872,Q1,18,https://www.scimagojr.com/journalsearch.php?q=10600153340&tip=sid&clean=0,"[{'Biochemistry, Genetics and Molecular Biology': ['Cell Biology']}, {'Medicine': ['Medicine (miscellaneous)']}]",John Wiley & Sons Inc.,"['19342500', '19342616']","<a href=""https://www.scimagojr.com/journalsearch.php?q=10600153340&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=10600153340"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournaloftheAmericanGeriatricsSociety,Journal of the American Geriatrics Society,journal,1.872,Q1,1070,https://www.scimagojr.com/journalsearch.php?q=28514&tip=sid&clean=0,[{'Medicine': ['Geriatrics and Gerontology']}],Wiley-Blackwell Publishing Ltd,['00028614'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=28514&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=28514"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
FrontiersinImmunology,Frontiers in Immunology,journal,1.868,Q1,17068,https://www.scimagojr.com/journalsearch.php?q=21100229161&tip=sid&clean=0,"[{'Immunology and Microbiology': ['Immunology']}, {'Medicine': ['Immunology and Allergy']}]",Frontiers Media SA,['16643224'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=21100229161&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100229161"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
IEEETransactionsonSoftwareEngineering,IEEE Transactions on Software Engineering,journal,1.868,Q1,505,https://www.scimagojr.com/journalsearch.php?q=18711&tip=sid&clean=0,[{'Computer Science': ['Software']}],Institute of Electrical and Electronics Engineers Inc.,['00985589'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=18711&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=18711"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofBoneandMineralResearch,Journal of Bone and Mineral Research,journal,1.868,Q1,639,https://www.scimagojr.com/journalsearch.php?q=12211&tip=sid&clean=0,"[{'Medicine': ['Endocrinology, Diabetes and Metabolism', 'Orthopedics and Sports Medicine']}]",Wiley-Blackwell,"['08840431', '15234681']","<a href=""https://www.scimagojr.com/journalsearch.php?q=12211&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=12211"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofExperimentalPsychology:General,Journal of Experimental Psychology: General,journal,1.868,Q1,523,https://www.scimagojr.com/journalsearch.php?q=15478&tip=sid&clean=0,"[{'Medicine': ['Medicine (miscellaneous)']}, {'Neuroscience': ['Developmental Neuroscience']}, {'Psychology': ['Experimental and Cognitive Psychology', 'Psychology (miscellaneous)']}]",American Psychological Association,"['00963445', '19392222']","<a href=""https://www.scimagojr.com/journalsearch.php?q=15478&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=15478"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofPolicyAnalysisandManagement,Journal of Policy Analysis and Management,journal,1.867,Q1,134,https://www.scimagojr.com/journalsearch.php?q=15821&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Business, Management and Accounting (miscellaneous)']}, {'Social Sciences': ['Public Administration', 'Sociology and Political Science']}]",Wiley-Liss Inc.,"['02768739', '15206688']","<a href=""https://www.scimagojr.com/journalsearch.php?q=15821&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=15821"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
CRISPRJournal,CRISPR Journal,journal,1.866,Q1,214,https://www.scimagojr.com/journalsearch.php?q=21100932746&tip=sid&clean=0,"[{'Biochemistry, Genetics and Molecular Biology': ['Biotechnology', 'Genetics']}]",Mary Ann Liebert Inc.,"['25731599', '25731602']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100932746&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100932746"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
EducationalandPsychologicalMeasurement,Educational and Psychological Measurement,journal,1.866,Q1,150,https://www.scimagojr.com/journalsearch.php?q=13563&tip=sid&clean=0,"[{'Mathematics': ['Applied Mathematics']}, {'Psychology': ['Applied Psychology', 'Developmental and Educational Psychology', 'Psychology (miscellaneous)']}, {'Social Sciences': ['Education']}]",SAGE Publications Inc.,"['00131644', '15523888']","<a href=""https://www.scimagojr.com/journalsearch.php?q=13563&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=13563"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
EuropeanJournalofPreventiveCardiology,European Journal of Preventive Cardiology,journal,1.866,Q1,721,https://www.scimagojr.com/journalsearch.php?q=21100211738&tip=sid&clean=0,"[{'Medicine': ['Cardiology and Cardiovascular Medicine', 'Epidemiology']}]",Oxford University Press,"['20474873', '20474881']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100211738&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100211738"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
JournalofResearchonTechnologyinEducation,Journal of Research on Technology in Education,journal,1.866,Q1,121,https://www.scimagojr.com/journalsearch.php?q=21100301445&tip=sid&clean=0,"[{'Computer Science': ['Computer Science Applications']}, {'Social Sciences': ['Education']}]",Taylor and Francis Ltd.,"['15391523', '19450818']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100301445&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100301445"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ReviewofManagerialScience,Review of Managerial Science,journal,1.866,Q1,219,https://www.scimagojr.com/journalsearch.php?q=17400154830&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Business, Management and Accounting (miscellaneous)']}]",Springer Verlag,"['18636683', '18636691']","<a href=""https://www.scimagojr.com/journalsearch.php?q=17400154830&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=17400154830"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ClinicalOralImplantsResearch,Clinical Oral Implants Research,journal,1.865,Q1,388,https://www.scimagojr.com/journalsearch.php?q=24408&tip=sid&clean=0,[{'Dentistry': ['Oral Surgery']}],Blackwell Munksgaard,"['09057161', '16000501']","<a href=""https://www.scimagojr.com/journalsearch.php?q=24408&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=24408"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ContributionstoMineralogyandPetrology,Contributions to Mineralogy and Petrology,journal,1.865,Q1,326,https://www.scimagojr.com/journalsearch.php?q=25252&tip=sid&clean=0,"[{'Earth and Planetary Sciences': ['Geochemistry and Petrology', 'Geophysics']}]",Springer Verlag,"['00107999', '14320967']","<a href=""https://www.scimagojr.com/journalsearch.php?q=25252&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=25252"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
CircularEconomy,Circular Economy,journal,1.863,Q1,12,https://www.scimagojr.com/journalsearch.php?q=21101177658&tip=sid&clean=0,"[{'Energy': ['Renewable Energy, Sustainability and the Environment']}]",Elsevier B.V.,"['27731677', '27731685']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21101177658&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21101177658"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ExplorationsinEconomicHistory,Explorations in Economic History,journal,1.863,Q1,69,https://www.scimagojr.com/journalsearch.php?q=28528&tip=sid&clean=0,"[{'Arts and Humanities': ['History']}, {'Economics, Econometrics and Finance': ['Economics and Econometrics']}]",Academic Press Inc.,"['00144983', '10902457']","<a href=""https://www.scimagojr.com/journalsearch.php?q=28528&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=28528"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
BritishJournalofOphthalmology,British Journal of Ophthalmology,journal,1.862,Q1,919,https://www.scimagojr.com/journalsearch.php?q=13736&tip=sid&clean=0,"[{'Medicine': ['Ophthalmology']}, {'Neuroscience': ['Cellular and Molecular Neuroscience', 'Sensory Systems']}]",BMJ Publishing Group,"['00071161', '14682079']","<a href=""https://www.scimagojr.com/journalsearch.php?q=13736&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=13736"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
"Computers,EnvironmentandUrbanSystems","Computers, Environment and Urban Systems",journal,1.861,Q1,306,https://www.scimagojr.com/journalsearch.php?q=23269&tip=sid&clean=0,"[{'Environmental Science': ['Ecological Modeling', 'Environmental Science (miscellaneous)']}, {'Social Sciences': ['Geography, Planning and Development', 'Urban Studies']}]",Elsevier Ltd,['01989715'],"<a href=""https://www.scimagojr.com/journalsearch.php?q=23269&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=23269"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
IMAJournalofNumericalAnalysis,IMA Journal of Numerical Analysis,journal,1.861,Q1,298,https://www.scimagojr.com/journalsearch.php?q=23152&tip=sid&clean=0,"[{'Mathematics': ['Applied Mathematics', 'Computational Mathematics', 'Mathematics (miscellaneous)']}]",Oxford University Press,"['02724979', '14643642']","<a href=""https://www.scimagojr.com/journalsearch.php?q=23152&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=23152"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
WorkandOccupations,Work and Occupations,journal,1.861,Q1,46,https://www.scimagojr.com/journalsearch.php?q=19250&tip=sid&clean=0,"[{'Business, Management and Accounting': ['Organizational Behavior and Human Resource Management']}, {'Social Sciences': ['Sociology and Political Science']}]",SAGE Publications Inc.,"['07308884', '15528464']","<a href=""https://www.scimagojr.com/journalsearch.php?q=19250&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=19250"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
AdvancesinNonlinearAnalysis,Advances in Nonlinear Analysis,journal,1.86,Q1,164,https://www.scimagojr.com/journalsearch.php?q=21100403505&tip=sid&clean=0,[{'Mathematics': ['Analysis']}],De Gruyter Open Ltd.,"['21919496', '2191950X']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100403505&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100403505"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
ChinaFinanceReviewInternational,China Finance Review International,journal,1.86,Q1,80,https://www.scimagojr.com/journalsearch.php?q=21100774141&tip=sid&clean=0,"[{'Economics, Econometrics and Finance': ['Finance']}]",Emerald Group Publishing Ltd.,"['20441398', '20441401']","<a href=""https://www.scimagojr.com/journalsearch.php?q=21100774141&amp;tip=sid&amp;exact=no"" title=""SCImago Journal &amp; Country Rank""><img border=""0"" src=""https://www.scimagojr.com/journal_img.php?id=21100774141"" alt=""SCImago Journal &amp; Country Rank""  /></a>"
